x,f,mean,lower,upper
0.9070907,7.228578,7.1453996,5.092301,9.198498
0.90719074,7.2317305,7.147617,5.0944405,9.200793
0.90729076,7.2348833,7.149827,5.096573,9.203081
0.9073907,7.2380366,7.152039,5.0987077,9.20537
0.90749073,7.24119,7.154251,5.1008406,9.207662
0.90759075,7.2443438,7.1564612,5.1029744,9.209948
0.90769076,7.247498,7.1586704,5.105104,9.212236
0.9077908,7.2506523,7.1608787,5.107233,9.214524
0.9078908,7.2538066,7.1630836,5.109359,9.216808
0.9079908,7.2569613,7.16529,5.1114855,9.219094
0.90809083,7.2601166,7.167494,5.113611,9.221376
0.90819085,7.263272,7.1696987,5.115737,9.22366
0.9082908,7.2664275,7.1718984,5.117856,9.225941
0.9083908,7.2695837,7.1740975,5.119974,9.228221
0.90849084,7.27274,7.1763005,5.122098,9.230503
0.90859085,7.275896,7.178497,5.124214,9.2327795
0.90869087,7.279053,7.1806955,5.126333,9.235058
0.9087909,7.28221,7.1828885,5.128444,9.237333
0.9088909,7.2853675,7.1850863,5.130561,9.239612
0.9089909,7.288525,7.187279,5.1326733,9.241885
0.90909094,7.2916827,7.189471,5.1347823,9.24416
0.9091909,7.294841,7.1916595,5.1368895,9.246429
0.9092909,7.2979994,7.19385,5.138999,9.248701
0.9093909,7.301158,7.1960416,5.1411095,9.250974
0.90949094,7.304317,7.1982265,5.1432114,9.253242
0.90959096,7.307476,7.200412,5.145314,9.255509
0.909691,7.3106356,7.2026,5.147421,9.257779
0.909791,7.3137956,7.2047844,5.149523,9.260046
0.909891,7.3169556,7.206966,5.151621,9.262311
0.909991,7.3201156,7.2091465,5.153718,9.264575
0.910091,7.3232765,7.2113276,5.155816,9.266839
0.910191,7.326437,7.2135053,5.1579103,9.2691
0.910291,7.3295984,7.2156825,5.1600027,9.271362
0.91039103,7.33276,7.217859,5.162095,9.2736225
0.91049105,7.3359213,7.2200365,5.164189,9.275885
0.91059107,7.339083,7.222209,5.166277,9.278141
0.9106911,7.3422456,7.224382,5.1683636,9.2804
