x,f,mean,lower,upper
0.12081208,-11.805942,-11.063458,-14.822608,-7.304309
0.12091209,-11.802884,-11.061563,-14.82077,-7.3023543
0.1210121,-11.799824,-11.059663,-14.818931,-7.300395
0.12111211,-11.796761,-11.057763,-14.81709,-7.298436
0.121212125,-11.7936945,-11.05586,-14.815247,-7.296473
0.121312134,-11.790626,-11.053956,-14.813402,-7.29451
0.12141214,-11.787554,-11.052045,-14.811551,-7.2925386
0.12151215,-11.78448,-11.050136,-14.809702,-7.29057
0.12161216,-11.781403,-11.048224,-14.807851,-7.288598
0.12171217,-11.778323,-11.046308,-14.805994,-7.286621
0.12181218,-11.775241,-11.044389,-14.804136,-7.2846413
0.12191219,-11.772155,-11.042468,-14.802276,-7.2826605
0.1220122,-11.769067,-11.040545,-14.800415,-7.2806764
0.122112215,-11.765977,-11.038621,-14.798552,-7.2786903
0.12221222,-11.762883,-11.036695,-14.796686,-7.276703
0.12231223,-11.759787,-11.034762,-14.794816,-7.2747087
0.12241224,-11.756688,-11.032828,-14.792943,-7.2727137
0.12251225,-11.753586,-11.030896,-14.791073,-7.2707195
0.12261226,-11.750482,-11.028956,-14.789196,-7.2687173
0.12271227,-11.747375,-11.027017,-14.787318,-7.266715
0.12281228,-11.744265,-11.025071,-14.785435,-7.264707
0.12291229,-11.741152,-11.023128,-14.783554,-7.2627006
0.123012304,-11.738037,-11.02118,-14.78167,-7.2606907
0.12311231,-11.734919,-11.019231,-14.779783,-7.258678
0.12321232,-11.731798,-11.017278,-14.777894,-7.2566614
0.12331233,-11.728675,-11.015321,-14.776,-7.2546415
0.12341234,-11.725549,-11.013364,-14.774107,-7.25262
0.12351235,-11.72242,-11.011403,-14.77221,-7.250596
0.12361236,-11.719289,-11.00944,-14.770311,-7.248569
0.12371237,-11.716154,-11.007474,-14.76841,-7.246538
0.123812385,-11.713017,-11.005507,-14.766508,-7.2445073
0.123912394,-11.709878,-11.003537,-14.764603,-7.242472
0.1240124,-11.706736,-11.001565,-14.762694,-7.2404356
0.12411241,-11.70359,-10.999591,-14.760785,-7.2383966
0.12421242,-11.700442,-10.997611,-14.758871,-7.236351
0.12431243,-11.697292,-10.995633,-14.756958,-7.2343082
0.12441244,-11.6941395,-10.9936495,-14.75504,-7.232259
0.12451245,-11.690984,-10.991664,-14.75312,-7.2302074
0.12461246,-11.687825,-10.989675,-14.751197,-7.2281523
0.124712475,-11.684665,-10.987685,-14.749274,-7.226096
0.124812484,-11.6815,-10.985694,-14.747349,-7.2240386
0.12491249,-11.678334,-10.983699,-14.74542,-7.221977
0.1250125,-11.675165,-10.981702,-14.74349,-7.2199135
0.12511252,-11.671993,-10.979703,-14.741558,-7.217848
0.12521252,-11.668819,-10.977696,-14.739619,-7.2157736
0.12531254,-11.665642,-10.975694,-14.737683,-7.213704
0.12541254,-11.662462,-10.973687,-14.735744,-7.21163
0.12551256,-11.65928,-10.971677,-14.733802,-7.209552
0.12561256,-11.6560955,-10.969663,-14.731855,-7.20747
0.12571257,-11.652907,-10.9676485,-14.72991,-7.2053876
0.12581258,-11.649717,-10.965631,-14.72796,-7.2033014
0.12591259,-11.646524,-10.963613,-14.72601,-7.201215
0.12601261,-11.64333,-10.961587,-14.724053,-7.1991205
0.12611261,-11.640131,-10.959563,-14.722098,-7.197028
0.12621263,-11.63693,-10.957538,-14.720142,-7.1949334
0.12631263,-11.633727,-10.955506,-14.71818,-7.192833
0.12641264,-11.630521,-10.953473,-14.716216,-7.19073
0.12651265,-11.627313,-10.95144,-14.714252,-7.1886277
0.12661266,-11.624102,-10.949403,-14.712285,-7.1865206
0.12671266,-11.620888,-10.947362,-14.710314,-7.18441
0.12681268,-11.617671,-10.945319,-14.708342,-7.1822968
