x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.17281727,-9.896254,42.042572,-6.257531,42.660934,-13.29126,29.056065,0.7761979,56.265804
0.17291729,-9.892049,42.06035,-6.2533317,42.67713,-13.287031,28.938866,0.7803674,56.415398
0.17301731,-9.887842,42.07811,-6.249127,42.69319,-13.282793,28.820208,0.78453875,56.566177
0.17311731,-9.883635,42.09586,-6.244716,42.707443,-13.278353,28.693369,0.7889209,56.72152
0.17321733,-9.879424,42.113598,-6.2405486,42.72387,-13.274153,28.573837,0.79305506,56.8739
0.17331733,-9.875213,42.131325,-6.236269,42.74182,-13.269842,28.453129,0.79730415,57.030514
0.17341734,-9.870998,42.149036,-6.2320323,42.757523,-13.265578,28.327812,0.8015137,57.187233
0.17351735,-9.866783,42.166737,-6.22766,42.77365,-13.261177,28.206367,0.8058567,57.340935
0.17361736,-9.862566,42.184425,-6.2233195,42.78759,-13.2568035,28.082191,0.8101649,57.49299
0.17371736,-9.858348,42.202103,-6.219149,42.80529,-13.252606,27.956846,0.81430817,57.653732
0.17381738,-9.854127,42.219765,-6.214854,42.820717,-13.248275,27.826227,0.8185673,57.81521
0.1739174,-9.849904,42.23742,-6.210628,42.83657,-13.244017,27.699928,0.8227601,57.973213
0.1740174,-9.84568,42.25506,-6.2062345,42.853523,-13.239593,27.5657,0.82712364,58.141346
0.17411742,-9.8414545,42.272682,-6.2020154,42.869278,-13.235338,27.438175,0.8313079,58.30038
0.17421742,-9.837227,42.2903,-6.1977625,42.884132,-13.231054,27.30803,0.8355298,58.460236
0.17431743,-9.832997,42.3079,-6.193438,42.90068,-13.226693,27.175076,0.83981705,58.626286
0.17441744,-9.828766,42.32549,-6.1890626,42.91646,-13.222293,27.042328,0.8441677,58.79059
0.17451745,-9.824533,42.343067,-6.1848435,42.932762,-13.218039,26.912642,0.8483515,58.95288
0.17461745,-9.820298,42.360634,-6.180616,42.948463,-13.213776,26.782675,0.85254335,59.11425
0.17471747,-9.816062,42.37819,-6.176209,42.964012,-13.209341,26.649635,0.8569226,59.27839
0.17481749,-9.811824,42.39573,-6.171967,42.979767,-13.205063,26.51654,0.8611288,59.442993
0.17491749,-9.807584,42.413258,-6.16767,42.99579,-13.200727,26.379404,0.86538744,59.612175
0.1750175,-9.803342,42.430775,-6.16336,43.012955,-13.196388,26.238493,0.86966753,59.787415
