x,f,mean,lower,upper
0.86348635,38.677288,35.81987,32.018787,39.620953
0.86358637,38.68588,35.823814,32.022682,39.624947
0.8636864,38.694473,35.82776,32.026573,39.628944
0.8637864,38.703068,35.831696,32.03046,39.63293
0.8638864,38.711662,35.835632,32.034344,39.63692
0.8639864,38.720257,35.83956,32.03822,39.640903
0.8640864,38.72885,35.84349,32.0421,39.644882
0.8641864,38.73745,35.847416,32.04597,39.64886
0.8642864,38.746044,35.851334,32.049835,39.652832
0.86438644,38.75464,35.855247,32.0537,39.656796
0.86448646,38.763237,35.859165,32.057564,39.660767
0.8645865,38.77183,35.86308,32.061424,39.664734
0.8646865,38.78043,35.866985,32.065277,39.668694
0.8647865,38.789024,35.870888,32.069126,39.67265
0.86488646,38.797623,35.874786,32.072975,39.676598
0.8649865,38.80622,35.878685,32.07682,39.68055
0.8650865,38.81482,35.882572,32.080654,39.68449
0.8651865,38.823418,35.886467,32.084496,39.68844
0.8652865,38.832016,35.89035,32.088326,39.692375
0.86538655,38.840614,35.89423,32.09215,39.69631
0.86548656,38.849213,35.89811,32.095978,39.70024
0.8655866,38.857815,35.901985,32.0998,39.70417
0.8656866,38.866413,35.905853,32.103615,39.70809
0.86578655,38.87501,35.90972,32.10743,39.712013
0.86588657,38.883614,35.91359,32.111244,39.715935
0.8659866,38.892216,35.917442,32.11504,39.719845
0.8660866,38.900814,35.921303,32.118847,39.72376
0.8661866,38.909416,35.925156,32.122646,39.727665
0.86628664,38.91802,35.92901,32.126446,39.73157
0.86638665,38.92662,35.932854,32.130238,39.73547
0.86648667,38.935223,35.93669,32.134018,39.739365
0.8665867,38.943825,35.940533,32.137806,39.74326
0.86668664,38.952427,35.944366,32.141586,39.747147
