x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.57555753,15.308015,75.6407,7.473441,90.7152,2.9873033,73.9117,11.959579,107.51871
0.57565755,15.315579,75.645195,7.4825077,90.56205,2.9959736,73.95986,11.969042,107.16424
0.57575756,15.323145,75.64969,7.491558,90.407745,3.004633,74.006905,11.978483,106.808586
0.5758576,15.33071,75.65418,7.5005894,90.25237,3.013277,74.05284,11.987902,106.451904
0.5759576,15.338277,75.658676,7.509609,90.09581,3.021915,74.0978,11.997303,106.09382
0.5760576,15.345843,75.66317,7.518614,89.9381,3.0305424,74.14159,12.006685,105.73462
0.5761576,15.353411,75.667656,7.5276012,89.77926,3.039157,74.184296,12.016046,105.37422
0.57625765,15.360978,75.67215,7.5365705,89.61937,3.0477586,74.22592,12.025383,105.01282
0.57635766,15.368546,75.676636,7.5455275,89.45826,3.0563521,74.26636,12.034702,104.65016
0.5764576,15.376114,75.68113,7.5544624,89.29609,3.0649285,74.3056,12.043997,104.286575
0.57655764,15.383683,75.685616,7.563387,89.13271,3.0734992,74.34376,12.053274,103.92167
0.57665765,15.3912525,75.6901,7.5722895,88.96828,3.0820532,74.38068,12.062526,103.55588
0.57675767,15.398822,75.69459,7.5811806,88.80266,3.0906,74.41651,12.071761,103.188805
0.5768577,15.406392,75.69907,7.5900545,88.63592,3.099135,74.45116,12.080975,102.82068
0.5769577,15.413963,75.70356,7.5989122,88.46804,3.1076584,74.48455,12.090166,102.45153
0.5770577,15.421535,75.70804,7.607753,88.29904,3.116169,74.516716,12.099337,102.08137
0.57715774,15.429106,75.712524,7.6165724,88.129,3.1246643,74.54764,12.10848,101.71036
